timestamp,cpu_usage,cpu_usage_min,cpu_usage_max,cpu_usage_mean,free_heap,min_free_heap
322379,60.2628,31.7452,60.2628,58.9734,5.28005e+06,5.27462e+06
323379,60.2524,31.7452,60.2628,58.9774,5.28005e+06,5.27462e+06
324379,60.2466,31.7452,60.2628,58.9813,5.28005e+06,5.27462e+06
325379,60.2419,31.7452,60.2628,58.9852,5.28005e+06,5.27462e+06
326379,60.2495,31.7452,60.2628,58.9892,5.28005e+06,5.27462e+06
327379,60.247,31.7452,60.2628,58.993,5.28005e+06,5.27462e+06
328379,60.2418,31.7452,60.2628,58.9969,5.28005e+06,5.27462e+06
329379,60.244,31.7452,60.2628,59.0007,5.28005e+06,5.27462e+06
330379,60.245,31.7452,60.2628,59.0045,5.28005e+06,5.27462e+06
331379,60.2472,31.7452,60.2628,59.0082,5.28005e+06,5.27462e+06
332379,60.2445,31.7452,60.2628,59.012,5.28005e+06,5.27462e+06
333379,60.24,31.7452,60.2628,59.0157,5.28005e+06,5.27462e+06
334379,60.2344,31.7452,60.2628,59.0194,5.28005e+06,5.27462e+06
335379,60.2342,31.7452,60.2628,59.023,5.28005e+06,5.27462e+06
336379,60.2403,31.7452,60.2628,59.0267,5.28005e+06,5.27462e+06
337379,60.2353,31.7452,60.2628,59.0303,5.28005e+06,5.27462e+06
338379,60.2458,31.7452,60.2628,59.0339,5.28005e+06,5.27462e+06
339379,60.2413,31.7452,60.2628,59.0375,5.28005e+06,5.27462e+06
340379,60.2389,31.7452,60.2628,59.041,5.28006e+06,5.27462e+06
341379,60.2464,31.7452,60.2628,59.0446,5.28006e+06,5.27462e+06
342379,60.2502,31.7452,60.2628,59.0481,5.28005e+06,5.27462e+06
343379,60.259,31.7452,60.2628,59.0517,5.28005e+06,5.27462e+06
344379,60.2557,31.7452,60.2628,59.0552,5.28005e+06,5.27462e+06
345379,60.2511,31.7452,60.2628,59.0587,5.28005e+06,5.27462e+06
346379,60.2612,31.7452,60.2628,59.0622,5.28005e+06,5.27462e+06
347379,60.2575,31.7452,60.2628,59.0656,5.28005e+06,5.27462e+06
348379,60.2587,31.7452,60.2628,59.0691,5.28005e+06,5.27462e+06
349379,60.2595,31.7452,60.2628,59.0725,5.28005e+06,5.27462e+06
350379,60.2569,31.7452,60.2628,59.0759,5.28005e+06,5.27462e+06
351379,60.257,31.7452,60.2628,59.0793,5.28005e+06,5.27462e+06
352379,60.2668,31.7452,60.2668,59.0827,5.28005e+06,5.27462e+06
353379,60.2624,31.7452,60.2668,59.0861,5.28005e+06,5.27462e+06
354379,60.2716,31.7452,60.2716,59.0894,5.28005e+06,5.27462e+06
355379,60.2671,31.7452,60.2716,59.0928,5.28005e+06,5.27462e+06
356379,60.265,31.7452,60.2716,59.0961,5.28005e+06,5.27462e+06
