id,period,actMin,actMax,actMean,actStddev,actNSamples,periodMin,periodMax,periodMean,period_stddev,periodNSamples,workloadMin,workloadMax,workloadMean,workload_stddev,workloadNSample,missedEvents,failedEvents
0,1000,0,0,0,0,600,1000,1000,1000,0,599,0,0,0,0,600,0,0
100,100,0,0,0,0,6000,100,100,100,0,5999,0,0,0,0,6000,0,0
200,62,0,0,0,0,9677,62,62,62,0,9676,0,0,0,0,9677,0,0
202,10000,0,0,0,0,60,10000,10000,10000,0,59,0,0,0,0,60,0,0
0,1000,0,0,0,0,601,1000,1000,1000,0,600,0,0,0,0,601,0,0
100,100,0,0,0,0,6010,100,100,100,0,6009,0,0,0,0,6010,0,0
200,62,0,0,0,0,9693,62,62,62,0,9692,0,0,0,0,9693,0,0
202,10000,0,0,0,0,60,10000,10000,10000,0,59,0,0,0,0,60,0,0
0,1000,0,0,0,0,602,1000,1000,1000,0,601,0,0,0,0,602,0,0
100,100,0,0,0,0,6020,100,100,100,0,6019,0,0,0,0,6020,0,0
200,62,0,0,0,0,9709,62,62,62,0,9708,0,0,0,0,9709,0,0
202,10000,0,0,0,0,60,10000,10000,10000,0,59,0,0,0,0,60,0,0
0,1000,0,0,0,0,603,1000,1000,1000,0,602,0,0,0,0,603,0,0
100,100,0,0,0,0,6030,100,100,100,0,6029,0,0,0,0,6030,0,0
200,62,0,0,0,0,9725,62,62,62,0,9724,0,0,0,0,9725,0,0
202,10000,0,0,0,0,60,10000,10000,10000,0,59,0,0,0,0,60,0,0
0,1000,0,0,0,0,604,1000,1000,1000,0,603,0,0,0,0,604,0,0
100,100,0,0,0,0,6040,100,100,100,0,6039,0,0,0,0,6040,0,0
200,62,0,0,0,0,9742,62,62,62,0,9741,0,0,0,0,9742,0,0
202,10000,0,0,0,0,60,10000,10000,10000,0,59,0,0,0,0,60,0,0
0,1000,0,0,0,0,605,1000,1000,1000,0,604,0,0,0,0,605,0,0
100,100,0,0,0,0,6050,100,100,100,0,6049,0,0,0,0,6050,0,0
200,62,0,0,0,0,9758,62,62,62,0,9757,0,0,0,0,9758,0,0
202,10000,0,0,0,0,60,10000,10000,10000,0,59,0,0,0,0,60,0,0
0,1000,0,0,0,0,606,1000,1000,1000,0,605,0,0,0,0,606,0,0
100,100,0,0,0,0,6060,100,100,100,0,6059,0,0,0,0,6060,0,0
200,62,0,0,0,0,9774,62,62,62,0,9773,0,0,0,0,9774,0,0
202,10000,0,0,0,0,60,10000,10000,10000,0,59,0,0,0,0,60,0,0
0,1000,0,0,0,0,607,1000,1000,1000,0,606,0,0,0,0,607,0,0
100,100,0,0,0,0,6070,100,100,100,0,6069,0,0,0,0,6070,0,0
200,62,0,0,0,0,9790,62,62,62,0,9789,0,0,0,0,9790,0,0
202,10000,0,0,0,0,60,10000,10000,10000,0,59,0,0,0,0,60,0,0
0,1000,0,0,0,0,608,1000,1000,1000,0,607,0,0,0,0,608,0,0
100,100,0,0,0,0,6080,100,100,100,0,6079,0,0,0,0,6080,0,0
200,62,0,0,0,0,9806,62,62,62,0,9805,0,0,0,0,9806,0,0
202,10000,0,0,0,0,60,10000,10000,10000,0,59,0,0,0,0,60,0,0
0,1000,0,0,0,0,609,1000,1000,1000,0,608,0,0,0,0,609,0,0
100,100,0,0,0,0,6090,100,100,100,0,6089,0,0,0,0,6090,0,0
200,62,0,0,0,0,9822,62,62,62,0,9821,0,0,0,0,9822,0,0
202,10000,0,0,0,0,60,10000,10000,10000,0,59,0,0,0,0,60,0,0
0,1000,0,0,0,0,610,1000,1000,1000,0,609,0,0,0,0,610,0,0
100,100,0,0,0,0,6100,100,100,100,0,6099,0,0,0,0,6100,0,0
200,62,0,0,0,0,9838,62,62,62,0,9837,0,0,0,0,9838,0,0
202,10000,0,0,0,0,61,10000,10000,10000,0,60,0,0,0,0,61,0,0
0,1000,0,0,0,0,611,1000,1000,1000,0,610,0,0,0,0,611,0,0
100,100,0,0,0,0,6110,100,100,100,0,6109,0,0,0,0,6110,0,0
200,62,0,0,0,0,9854,62,62,62,0,9853,0,0,0,0,9854,0,0
202,10000,0,0,0,0,61,10000,10000,10000,0,60,0,0,0,0,61,0,0
0,1000,0,0,0,0,612,1000,1000,1000,0,611,0,0,0,0,612,0,0
100,100,0,0,0,0,6120,100,100,100,0,6119,0,0,0,0,6120,0,0
200,62,0,0,0,0,9871,62,62,62,0,9870,0,0,0,0,9871,0,0
202,10000,0,0,0,0,61,10000,10000,10000,0,60,0,0,0,0,61,0,0
0,1000,0,0,0,0,613,1000,1000,1000,0,612,0,0,0,0,613,0,0
100,100,0,0,0,0,6130,100,100,100,0,6129,0,0,0,0,6130,0,0
200,62,0,0,0,0,9887,62,62,62,0,9886,0,0,0,0,9887,0,0
202,10000,0,0,0,0,61,10000,10000,10000,0,60,0,0,0,0,61,0,0
0,1000,0,0,0,0,614,1000,1000,1000,0,613,0,0,0,0,614,0,0
100,100,0,0,0,0,6140,100,100,100,0,6139,0,0,0,0,6140,0,0
200,62,0,0,0,0,9903,62,62,62,0,9902,0,0,0,0,9903,0,0
202,10000,0,0,0,0,61,10000,10000,10000,0,60,0,0,0,0,61,0,0
0,1000,0,0,0,0,615,1000,1000,1000,0,614,0,0,0,0,615,0,0
100,100,0,0,0,0,6150,100,100,100,0,6149,0,0,0,0,6150,0,0
200,62,0,0,0,0,9919,62,62,62,0,9918,0,0,0,0,9919,0,0
202,10000,0,0,0,0,61,10000,10000,10000,0,60,0,0,0,0,61,0,0
0,1000,0,0,0,0,616,1000,1000,1000,0,615,0,0,0,0,616,0,0
100,100,0,0,0,0,6160,100,100,100,0,6159,0,0,0,0,6160,0,0
200,62,0,0,0,0,9935,62,62,62,0,9934,0,0,0,0,9935,0,0
202,10000,0,0,0,0,61,10000,10000,10000,0,60,0,0,0,0,61,0,0
0,1000,0,0,0,0,617,1000,1000,1000,0,616,0,0,0,0,617,0,0
100,100,0,0,0,0,6170,100,100,100,0,6169,0,0,0,0,6170,0,0
200,62,0,0,0,0,9951,62,62,62,0,9950,0,0,0,0,9951,0,0
202,10000,0,0,0,0,61,10000,10000,10000,0,60,0,0,0,0,61,0,0
0,1000,0,0,0,0,618,1000,1000,1000,0,617,0,0,0,0,618,0,0
100,100,0,0,0,0,6180,100,100,100,0,6179,0,0,0,0,6180,0,0
200,62,0,0,0,0,9967,62,62,62,0,9966,0,0,0,0,9967,0,0
202,10000,0,0,0,0,61,10000,10000,10000,0,60,0,0,0,0,61,0,0
0,1000,0,0,0,0,619,1000,1000,1000,0,618,0,0,0,0,619,0,0
100,100,0,0,0,0,6190,100,100,100,0,6189,0,0,0,0,6190,0,0
200,62,0,0,0,0,9983,62,62,62,0,9982,0,0,0,0,9983,0,0
202,10000,0,0,0,0,61,10000,10000,10000,0,60,0,0,0,0,61,0,0
0,1000,0,0,0,0,620,1000,1000,1000,0,619,0,0,0,0,620,0,0
100,100,0,0,0,0,6200,100,100,100,0,6199,0,0,0,0,6200,0,0
200,62,0,0,0,0,10000,62,62,62,0,9999,0,0,0,0,10000,0,0
202,10000,0,0,0,0,62,10000,10000,10000,0,61,0,0,0,0,62,0,0
0,1000,0,0,0,0,621,1000,1000,1000,0,620,0,0,0,0,621,0,0
100,100,0,0,0,0,6210,100,100,100,0,6209,0,0,0,0,6210,0,0
200,62,0,0,0,0,10016,62,62,62,0,10015,0,0,0,0,10016,0,0
202,10000,0,0,0,0,62,10000,10000,10000,0,61,0,0,0,0,62,0,0
0,1000,0,0,0,0,622,1000,1000,1000,0,621,0,0,0,0,622,0,0
100,100,0,0,0,0,6220,100,100,100,0,6219,0,0,0,0,6220,0,0
200,62,0,0,0,0,10032,62,62,62,0,10031,0,0,0,0,10032,0,0
202,10000,0,0,0,0,62,10000,10000,10000,0,61,0,0,0,0,62,0,0
0,1000,0,0,0,0,623,1000,1000,1000,0,622,0,0,0,0,623,0,0
100,100,0,0,0,0,6230,100,100,100,0,6229,0,0,0,0,6230,0,0
200,62,0,0,0,0,10048,62,62,62,0,10047,0,0,0,0,10048,0,0
202,10000,0,0,0,0,62,10000,10000,10000,0,61,0,0,0,0,62,0,0
0,1000,0,0,0,0,624,1000,1000,1000,0,623,0,0,0,0,624,0,0
100,100,0,0,0,0,6240,100,100,100,0,6239,0,0,0,0,6240,0,0
200,62,0,0,0,0,10064,62,62,62,0,10063,0,0,0,0,10064,0,0
202,10000,0,0,0,0,62,10000,10000,10000,0,61,0,0,0,0,62,0,0
0,1000,0,0,0,0,625,1000,1000,1000,0,624,0,0,0,0,625,0,0
100,100,0,0,0,0,6250,100,100,100,0,6249,0,0,0,0,6250,0,0
200,62,0,0,0,0,10080,62,62,62,0,10079,0,0,0,0,10080,0,0
202,10000,0,0,0,0,62,10000,10000,10000,0,61,0,0,0,0,62,0,0
0,1000,0,0,0,0,626,1000,1000,1000,0,625,0,0,0,0,626,0,0
100,100,0,0,0,0,6260,100,100,100,0,6259,0,0,0,0,6260,0,0
200,62,0,0,0,0,10096,62,62,62,0,10095,0,0,0,0,10096,0,0
202,10000,0,0,0,0,62,10000,10000,10000,0,61,0,0,0,0,62,0,0
0,1000,0,0,0,0,627,1000,1000,1000,0,626,0,0,0,0,627,0,0
100,100,0,0,0,0,6270,100,100,100,0,6269,0,0,0,0,6270,0,0
200,62,0,0,0,0,10112,62,62,62,0,10111,0,0,0,0,10112,0,0
202,10000,0,0,0,0,62,10000,10000,10000,0,61,0,0,0,0,62,0,0
0,1000,0,0,0,0,628,1000,1000,1000,0,627,0,0,0,0,628,0,0
100,100,0,0,0,0,6280,100,100,100,0,6279,0,0,0,0,6280,0,0
200,62,0,0,0,0,10129,62,62,62,0,10128,0,0,0,0,10129,0,0
202,10000,0,0,0,0,62,10000,10000,10000,0,61,0,0,0,0,62,0,0
0,1000,0,0,0,0,629,1000,1000,1000,0,628,0,0,0,0,629,0,0
100,100,0,0,0,0,6290,100,100,100,0,6289,0,0,0,0,6290,0,0
200,62,0,0,0,0,10145,62,62,62,0,10144,0,0,0,0,10145,0,0
202,10000,0,0,0,0,62,10000,10000,10000,0,61,0,0,0,0,62,0,0
0,1000,0,0,0,0,630,1000,1000,1000,0,629,0,0,0,0,630,0,0
100,100,0,0,0,0,6300,100,100,100,0,6299,0,0,0,0,6300,0,0
200,62,0,0,0,0,10161,62,62,62,0,10160,0,0,0,0,10161,0,0
202,10000,0,0,0,0,63,10000,10000,10000,0,62,0,0,0,0,63,0,0
0,1000,0,0,0,0,631,1000,1000,1000,0,630,0,0,0,0,631,0,0
100,100,0,0,0,0,6310,100,100,100,0,6309,0,0,0,0,6310,0,0
200,62,0,0,0,0,10177,62,62,62,0,10176,0,0,0,0,10177,0,0
202,10000,0,0,0,0,63,10000,10000,10000,0,62,0,0,0,0,63,0,0
0,1000,0,0,0,0,632,1000,1000,1000,0,631,0,0,0,0,632,0,0
100,100,0,0,0,0,6320,100,100,100,0,6319,0,0,0,0,6320,0,0
200,62,0,0,0,0,10193,62,62,62,0,10192,0,0,0,0,10193,0,0
202,10000,0,0,0,0,63,10000,10000,10000,0,62,0,0,0,0,63,0,0
0,1000,0,0,0,0,633,1000,1000,1000,0,632,0,0,0,0,633,0,0
100,100,0,0,0,0,6330,100,100,100,0,6329,0,0,0,0,6330,0,0
200,62,0,0,0,0,10209,62,62,62,0,10208,0,0,0,0,10209,0,0
202,10000,0,0,0,0,63,10000,10000,10000,0,62,0,0,0,0,63,0,0
