timestamp,n,e,d,vn,ve,vd,qx,qy,qz,qw,bx,by,bz
4147560,-14.7743,-15.0889,-110.883,-14.8294,-14.4831,10.0494,0.350467,-0.933725,0.0721149,0.0113787,-0.00828011,0.00875403,-0.000991288
4167560,-15.0709,-15.3786,-110.881,-14.9796,-14.6618,10.0425,0.356356,-0.931904,0.0671964,0.00708883,-0.00827786,0.00874185,-0.000986507
4187560,-15.3705,-15.6718,-110.884,-15.1611,-14.8129,10.0531,0.363722,-0.92934,0.0634719,0.00222639,-0.00827334,0.008722,-0.000978774
4207560,-15.6737,-15.9681,-110.882,-15.2751,-14.9295,10.0718,0.372462,-0.926004,0.0614326,-0.00376056,-0.00827251,0.00868973,-0.000963511
4227560,-15.9792,-16.2666,-110.884,-15.3867,-15.0472,10.0989,0.382956,-0.921512,0.0632096,-0.0128335,-0.00826917,0.00866127,-0.000950718
4247560,-16.2869,-16.5676,-110.882,-15.5195,-15.1567,10.1028,0.39503,-0.9161,0.0652523,-0.0213082,-0.00825339,0.00861311,-0.000930684
4267564,-16.5973,-16.8707,-110.883,-15.6512,-15.2571,10.1105,0.40593,-0.911076,0.0652225,-0.0301247,-0.0082343,0.00857412,-0.000917627
4287560,-16.9103,-17.1759,-110.885,-15.783,-15.3602,10.1246,0.416575,-0.905962,0.0654529,-0.0375927,-0.00820826,0.00851842,-0.000895165
4307560,-17.226,-17.4831,-110.881,-15.9283,-15.4636,10.1688,0.425584,-0.901388,0.0668374,-0.043718,-0.00817125,0.00845586,-0.000875019
4327560,-17.5446,-17.7923,-110.881,-16.2073,-15.6318,10.1213,0.43234,-0.898214,0.065658,-0.0445289,-0.00814823,0.00837881,-0.000836021
4347560,-17.8687,-18.105,-110.883,-16.3558,-15.7693,10.198,0.433353,-0.897735,0.0660569,-0.0437415,-0.00812123,0.00833169,-0.000819871
4367560,-18.1958,-18.4204,-110.882,-16.497,-15.8973,10.2424,0.432577,-0.898147,0.067688,-0.0403359,-0.00810163,0.00830421,-0.000810741
4387560,-18.5258,-18.7383,-110.881,-16.6511,-16.0221,10.2527,0.429595,-0.899695,0.0690456,-0.0350746,-0.00807048,0.00826967,-0.000803224
4407560,-18.8588,-19.0588,-110.885,-16.8212,-16.1553,10.2908,0.424287,-0.902185,0.0715381,-0.030414,-0.00804933,0.00824335,-0.000795601
4427560,-19.1952,-19.3819,-110.883,-16.9895,-16.2731,10.2655,0.419173,-0.90459,0.0731987,-0.0255406,-0.00803116,0.00822766,-0.000793709
4447564,-19.535,-19.7073,-110.881,-17.1254,-16.4053,10.3028,0.415159,-0.906451,0.0744132,-0.021272,-0.00800146,0.00820492,-0.000791562
4467560,-19.8775,-20.0354,-110.884,-17.2649,-16.5496,10.3155,0.410808,-0.908519,0.0742603,-0.0177499,-0.00796796,0.00819044,-0.000796204
4487568,-20.2228,-20.3664,-110.881,-17.409,-16.6923,10.3297,0.406984,-0.9101,0.076387,-0.0157227,-0.00795665,0.00817759,-0.000793105
4507564,-20.571,-20.7003,-110.884,-17.5356,-16.8346,10.3495,0.403448,-0.911621,0.0773385,-0.014002,-0.0079277,0.00816761,-0.000798467
4527564,-20.9217,-21.0369,-110.88,-17.6774,-16.9904,10.3604,0.400463,-0.912868,0.0783129,-0.0129624,-0.00791158,0.00816459,-0.000802662
4547560,-21.2752,-21.3768,-110.882,-17.8167,-17.1389,10.3767,0.397571,-0.914088,0.0788778,-0.0126185,-0.00788979,0.00816616,-0.00081177
4567564,-21.6316,-21.7195,-110.883,-17.9576,-17.28,10.3922,0.395111,-0.915058,0.0800194,-0.0123526,-0.00786801,0.00816683,-0.000820188
4587560,-21.9907,-22.0651,-110.885,-18.1099,-17.4305,10.4041,0.392751,-0.91613,0.0795796,-0.0109529,-0.00782744,0.00816296,-0.000833334
4607564,-22.3529,-22.4137,-110.885,-18.2586,-17.5835,10.4292,0.39063,-0.916967,0.0804667,-0.010198,-0.00780484,0.00816404,-0.000842275
4627564,-22.7181,-22.7654,-110.88,-18.4071,-17.7314,10.4535,0.388404,-0.917771,0.0821361,-0.00959913,-0.0077808,0.00816953,-0.000854356
4647564,-23.0862,-23.12,-110.88,-18.5575,-17.8761,10.4683,0.386106,-0.918619,0.0835815,-0.00869644,-0.00774787,0.00817579,-0.000869938
4667564,-23.4574,-23.4776,-110.886,-18.7085,-18.0197,10.4777,0.384264,-0.919309,0.0846977,-0.00621178,-0.00770852,0.00816107,-0.000876438
4687564,-23.8316,-23.838,-110.885,-18.8587,-18.1612,10.4915,0.381924,-0.920234,0.0853135,-0.00498631,-0.00766754,0.008161,-0.000891273
4707568,-24.2087,-24.2012,-110.884,-19.007,-18.3014,10.504,0.379271,-0.921226,0.0864504,-0.00468006,-0.00763831,0.00816806,-0.000905992
4727564,-24.5889,-24.5672,-110.883,-19.1551,-18.4433,10.5185,0.376035,-0.922484,0.0871821,-0.00459778,-0.00760274,0.00817822,-0.000924579
4747564,-24.972,-24.9361,-110.882,-19.3028,-18.5851,10.5341,0.372332,-0.923941,0.0876782,-0.00395509,-0.00756088,0.00818333,-0.000942974
4767564,-25.358,-25.3078,-110.886,-19.4494,-18.7231,10.5432,0.368493,-0.925371,0.088793,-0.00409554,-0.00753558,0.00819746,-0.000960045
4787572,-25.747,-25.6822,-110.884,-19.5921,-18.862,10.5572,0.364137,-0.927014,0.0896516,-0.00346042,-0.00750249,0.00820678,-0.000977546
4807564,-26.1389,-26.0595,-110.882,-19.7336,-19.0021,10.5771,0.359565,-0.928652,0.0911549,-0.00308257,-0.0074759,0.00822322,-0.000996432
4827572,-26.5335,-26.4395,-110.885,-19.8747,-19.1407,10.5931,0.354999,-0.930229,0.0930019,-0.00101572,-0.00743809,0.00822562,-0.00101198
4847564,-26.931,-26.8223,-110.882,-20.0217,-19.2763,10.609,0.350491,-0.931761,0.0947398,0.00114008,-0.00739951,0.00823307,-0.00103046
4867564,-27.3315,-27.2079,-110.885,-20.174,-19.4111,10.6137,0.346234,-0.933119,0.0969423,0.00361448,-0.0073792,0.00823572,-0.00103947
4887564,-27.7349,-27.5961,-110.881,-20.3254,-19.547,10.6268,0.340786,-0.935122,0.0968115,0.00628474,-0.00733694,0.00824305,-0.00105893
4907564,-28.1415,-27.987,-110.884,-20.4766,-19.684,10.6414,0.334655,-0.937284,0.0970925,0.00886802,-0.00729708,0.00825117,-0.00107801
4927564,-28.551,-28.3807,-110.886,-20.6326,-19.8208,10.6552,0.327861,-0.939606,0.0976607,0.0104581,-0.00726312,0.00827289,-0.00110138
4947568,-28.9636,-28.7771,-110.881,-20.7879,-19.9563,10.6708,0.320144,-0.942184,0.0981583,0.0127182,-0.00722792,0.00829044,-0.00112349
4967564,-29.3794,-29.1762,-110.883,-20.939,-20.0927,10.6848,0.311573,-0.945043,0.0978457,0.0155766,-0.00718175,0.00830933,-0.00114964
4987564,-29.7982,-29.5781,-110.884,-21.0874,-20.2281,10.6986,0.30303,-0.947637,0.0988213,0.0197545,-0.00714653,0.00831765,-0.00116682
5007564,-30.2199,-29.9827,-110.885,-21.232,-20.3587,10.7101,0.294872,-0.950175,0.0984697,0.0228507,-0.00710416,0.00834931,-0.00119646
5027568,-30.6446,-30.3898,-110.885,-21.3751,-20.4883,10.7164,0.286942,-0.952463,0.0989049,0.0263697,-0.00706828,0.00837895,-0.00122376
5047564,-31.0721,-30.7996,-110.886,-21.5168,-20.619,10.7177,0.279006,-0.954699,0.098924,0.0303136,-0.00702567,0.00840732,-0.00125106
5067564,-31.5024,-31.212,-110.88,-21.6555,-20.7511,10.7229,0.271587,-0.956672,0.0994417,0.0336185,-0.00699618,0.00844099,-0.00127717
5087564,-31.9355,-31.627,-110.885,-21.7949,-20.8843,10.7151,0.264359,-0.958626,0.0989619,0.0368543,-0.00695931,0.00847571,-0.00130412
5107564,-32.3714,-32.0447,-110.886,-21.9329,-21.0186,10.7103,0.257509,-0.960371,0.0987306,0.0403544,-0.00692827,0.00850481,-0.001328
5127564,-32.8101,-32.4651,-110.881,-22.0695,-21.1545,10.7083,0.25165,-0.961894,0.0978984,0.0429943,-0.00689891,0.00854387,-0.00135305
5147564,-33.2515,-32.8882,-110.881,-22.2065,-21.2908,10.6992,0.245889,-0.96328,0.0972947,0.0465166,-0.00686449,0.00857125,-0.00137668
5167568,-33.6956,-33.314,-110.882,-22.3417,-21.4288,10.6867,0.24103,-0.964511,0.0959971,0.0490625,-0.00682464,0.0086057,-0.00140268
5187568,-34.1424,-33.7425,-110.883,-22.4763,-21.5694,10.6723,0.236775,-0.965635,0.0940272,0.051438,-0.00677856,0.00863503,-0.00143045
5207568,-34.5919,-34.1739,-110.885,-22.6087,-21.7118,10.654,0.23388,-0.966467,0.0920145,0.0526796,-0.00674132,0.00866754,-0.00145419
5227564,-35.0441,-34.6082,-110.88,-22.7379,-21.8568,10.6419,0.232131,-0.967145,0.0890117,0.0531194,-0.00669734,0.00870097,-0.00148225
5247568,-35.4989,-35.0453,-110.882,-22.865,-22.0028,10.6214,0.231132,-0.967614,0.0865523,0.0530116,-0.00665441,0.00872806,-0.00150587
5267568,-35.9562,-35.4854,-110.885,-22.9935,-22.1494,10.5987,0.231265,-0.967825,0.0850761,0.0509268,-0.00662579,0.00876381,-0.00152924
5287568,-36.416,-35.9283,-110.882,-23.121,-22.294,10.5777,0.231117,-0.967999,0.0843216,0.0495273,-0.00659779,0.00877873,-0.00154411
5307568,-36.8785,-36.3742,-110.885,-23.2479,-22.4397,10.5549,0.231309,-0.968118,0.0836026,0.0474822,-0.00656531,0.00879527,-0.00156171
5327568,-37.3434,-36.823,-110.883,-23.3785,-22.585,10.5366,0.23225,-0.967995,0.0838681,0.0448561,-0.00654094,0.00881403,-0.00157706
5347568,-37.811,-37.2747,-110.881,-23.5124,-22.7277,10.5184,0.232557,-0.968151,0.082738,0.0418907,-0.00649529,0.00884108,-0.00160357
5367568,-38.2812,-37.7293,-110.885,-23.6486,-22.8678,10.4926,0.233784,-0.967901,0.0829398,0.040412,-0.00646856,0.00884112,-0.00161372
